i	Degree	Interconnections	CC	APL	SS
446	296	23718	0.54324	1.85273	3.00000
447	537	87670	0.60917	1.71576	3.00000
448	442	48652	0.49919	1.76881	3.00000
449	78	2300	0.76590	2.00379	3.00000
450	491	78574	0.65318	1.74066	3.00000
451	202	9265	0.45638	1.91012	3.00000
452	168	7232	0.51554	1.93286	3.00000
453	412	60865	0.71888	1.78397	3.00000
454	534	87884	0.61755	1.71684	3.00000
455	256	17133	0.52491	1.87385	3.00000
456	556	90153	0.58431	1.70276	3.00000
457	219	12197	0.51095	1.90038	3.00000
458	671	103009	0.45826	1.63996	3.00000
459	275	20763	0.55111	1.86194	3.00000
460	76	2296	0.80561	2.00271	3.00000
461	528	80585	0.57921	1.72009	3.00000
462	182	8158	0.49529	1.92204	3.00000
463	267	14239	0.40097	1.87114	3.00000
464	705	134797	0.54319	1.62209	3.00000
465	400	36769	0.46076	1.79047	3.00000
466	727	138174	0.52358	1.61072	3.00000
467	598	95004	0.53223	1.68165	3.00000
468	140	5202	0.53464	1.94911	3.00000
469	233	9790	0.36222	1.89226	3.00000
470	462	53902	0.50616	1.75636	3.00000
471	545	88740	0.59862	1.71142	3.00000
472	496	75398	0.61419	1.73741	3.00000
473	191	9227	0.50851	1.91608	3.00000
474	489	48362	0.40533	1.74174	3.00000
475	45	990	1.00000	2.08771	3.00000
476	176	11226	0.72896	1.92853	3.00000
477	51	1019	0.79922	2.07309	3.00000
478	607	104255	0.56685	1.67461	3.00000
479	176	11226	0.72896	1.92853	3.00000
480	245	14952	0.50023	1.89009	3.00000
481	47	996	0.92137	2.08230	3.00000
482	72	1332	0.52113	2.01733	3.00000
483	329	24806	0.45974	1.83378	3.00000
484	173	9088	0.61083	1.92853	3.00000
485	419	59289	0.67704	1.78289	3.00000
486	214	11576	0.50792	1.90038	3.00000
487	110	5995	1.00000	1.98105	3.00000
488	300	30545	0.68105	1.85003	3.00000
489	602	85117	0.47052	1.67840	3.00000
490	131	5516	0.64780	1.96481	3.00000
491	89	2133	0.54469	1.99621	3.00000
492	131	5516	0.64780	1.96481	3.00000
