i	Degree	Interconnections	CC	APL	SS
1588	491	52500	0.43643	1.77460	3.00000
1589	29	241	0.59360	2.16729	3.00000
1590	939	212368	0.48223	1.56186	3.00000
1591	141	9425	0.95491	1.96860	3.00000
1592	237	17005	0.60806	1.90675	3.00000
1593	601	108858	0.60376	1.72306	3.00000
1594	344	28720	0.48681	1.84724	3.00000
1595	3	3	1.00000	2.46392	4.00000
1596	825	188166	0.55359	1.61715	3.00000
1597	382	72771	1.00000	1.83365	3.00000
1598	555	96885	0.63021	1.74695	3.00000
1599	734	121947	0.45332	1.66026	3.00000
1600	824	167108	0.49283	1.61621	3.00000
1601	9	36	1.00000	2.46579	4.00000
1602	189	12725	0.71626	1.92643	3.00000
1603	114	4693	0.72861	1.99110	3.00000
1604	38	449	0.63869	2.13027	3.00000
1605	236	17300	0.62387	1.90300	3.00000
1606	538	98381	0.68106	1.75539	3.00000
1607	89	2846	0.72676	2.00281	3.00000
1608	322	28705	0.55543	1.86176	3.00000
1609	24	276	1.00000	2.27976	4.00000
1610	72	2358	0.92254	2.03280	3.00000
1611	829	164692	0.47986	1.61575	3.00000
1612	481	88396	0.76573	1.78116	3.00000
1613	231	17112	0.64416	1.90815	3.00000
1614	148	6330	0.58191	1.95455	3.00000
1615	236	12898	0.46513	1.90909	3.00000
1616	101	3611	0.71505	1.98688	3.00000
1617	318	27410	0.54382	1.86598	3.00000
1618	87	3269	0.87383	1.99953	3.00000
1619	195	12055	0.63732	1.92971	3.00000
1620	763	170936	0.58801	1.64620	3.00000
1621	877	201433	0.52439	1.59091	3.00000
1622	536	91259	0.63648	1.75867	3.00000
1623	452	52145	0.51160	1.79616	3.00000
1624	346	38912	0.65196	1.84864	3.00000
1625	318	24212	0.48037	1.86317	3.00000
1626	127	4420	0.55243	1.96485	3.00000
1627	302	24654	0.54243	1.86973	3.00000
1628	394	41792	0.53980	1.82709	3.00000
1629	95	3399	0.76125	1.99719	3.00000
1630	115	4006	0.61114	1.98454	3.00000
1631	836	181433	0.51982	1.61153	3.00000
1632	174	7355	0.48867	1.93768	3.00000
1633	139	5126	0.53446	1.96298	3.00000
1634	337	28944	0.51123	1.85192	3.00000
1635	264	19893	0.57302	1.88847	3.00000
1636	573	113730	0.69399	1.73618	3.00000
1637	166	6215	0.45382	1.94611	3.00000
1638	575	93530	0.56676	1.73524	3.00000
1639	240	18866	0.65781	1.90066	3.00000
1640	285	27807	0.68710	1.88097	3.00000
1641	373	34847	0.50228	1.83411	3.00000
1642	554	95761	0.62515	1.74649	3.00000
1643	658	125648	0.58129	1.69447	3.00000
1644	408	35142	0.42325	1.81537	3.00000
1645	314	24070	0.48982	1.86410	3.00000
1646	366	40319	0.60362	1.83833	3.00000
1647	404	42626	0.52362	1.81724	3.00000
1648	624	81355	0.41854	1.71181	3.00000
1649	539	48379	0.33367	1.75445	3.00000
1650	159	5950	0.47369	1.94283	3.00000
1651	566	59885	0.37453	1.73946	3.00000
1652	840	170584	0.48409	1.60872	3.00000
1653	454	48437	0.47103	1.79335	3.00000
1654	557	72911	0.47086	1.74321	3.00000
1655	793	150173	0.47822	1.63121	3.00000
1656	329	23635	0.43804	1.85473	3.00000
1657	671	111624	0.49658	1.68978	3.00000
1658	206	8366	0.39621	1.91893	3.00000
1659	141	4047	0.41003	1.96017	3.00000
1660	518	89549	0.66876	1.76429	3.00000
1661	269	14147	0.39247	1.88894	3.00000
1662	637	107352	0.52996	1.70759	3.00000
1663	16	120	1.00000	2.24227	3.00000
