i	Degree	Interconnections	CC	APL	SS
3036	3758	4693156	0.66481	1.69091	3.00000
3037	2143	1268195	0.55255	1.82419	3.00000
3038	1895	1155013	0.64362	1.84467	3.00000
3039	271	34094	0.93191	1.98165	3.00000
3040	2698	2116298	0.58168	1.77828	3.00000
3041	2403	1537877	0.53287	1.80247	3.00000
3042	5207	7574981	0.55888	1.57170	3.00000
3043	1822	1108917	0.66845	1.85051	3.00000
3044	4304	5688650	0.61432	1.64599	3.00000
3045	5066	6969422	0.54323	1.58330	3.00000
3046	631	103350	0.51996	1.95072	3.00000
3047	3619	4624786	0.70642	1.70243	3.00000
3048	2293	1300298	0.49483	1.81185	3.00000
3049	1183	311794	0.44596	1.90366	3.00000
3050	1435	536184	0.52113	1.88244	3.00000
3051	978	310331	0.64956	1.92028	3.00000
3052	4679	6861270	0.62693	1.61514	3.00000
3053	3362	3138447	0.55549	1.72357	3.00000
3054	1407	562489	0.56868	1.88457	3.00000
3055	2456	1320119	0.43789	1.79803	3.00000
3056	1478	463813	0.42493	1.87914	3.00000
3057	4213	5633200	0.63490	1.65348	3.00000
3058	5716	8000666	0.48983	1.52982	3.00000
3059	1740	816910	0.53995	1.85775	3.00000
3060	4474	5824219	0.58207	1.63200	3.00000
3061	4563	6451647	0.61986	1.62476	3.00000
3062	5377	8764198	0.60638	1.55771	3.00000
3063	1609	751121	0.58063	1.86796	3.00000
3064	1077	325233	0.56130	1.91230	3.00000
3065	3785	4943395	0.69030	1.68869	3.00000
3066	4463	5850518	0.58758	1.63291	3.00000
3067	2131	1258089	0.55434	1.82493	3.00000
3068	2931	2031692	0.47316	1.75895	3.00000
3069	855	161960	0.44362	1.93056	3.00000
3070	1546	546271	0.45740	1.87314	3.00000
3071	3194	4237274	0.83096	1.73739	3.00000
3072	1098	333635	0.55398	1.91032	3.00000
3073	1557	860708	0.71054	1.87223	3.00000
3074	2027	1021145	0.49731	1.83340	3.00000
3075	552	69068	0.45417	1.95590	3.00000
3076	2178	1298638	0.54777	1.82114	3.00000
3077	3899	4930609	0.64884	1.67931	3.00000
3078	2249	1183245	0.46808	1.81506	3.00000
3079	2656	2244959	0.63672	1.78165	3.00000
3080	1903	801388	0.44282	1.84393	3.00000
3081	1136	424655	0.65871	1.90703	3.00000
3082	1706	1032994	0.71027	1.86022	3.00000
3083	4592	6124811	0.58105	1.62230	3.00000
3084	1899	1037088	0.57547	1.84410	3.00000
3085	2869	2085745	0.50697	1.76413	3.00000
3086	1362	480415	0.51834	1.88852	3.00000
3087	619	93338	0.48799	1.95212	3.00000
3088	553	70982	0.46507	1.95574	3.00000
3089	6624	11099980	0.50603	1.45512	3.00000
3090	2433	1687561	0.57041	1.80008	3.00000
3091	4287	5174498	0.56324	1.64739	3.00000
3092	1652	700379	0.51358	1.86434	3.00000
3093	2159	1293068	0.55507	1.82254	3.00000
3094	1738	1014514	0.67211	1.85734	3.00000
3095	3934	5029365	0.65011	1.67643	3.00000
3096	3866	5351412	0.71629	1.68211	3.00000
3097	367	40423	0.60188	1.97186	3.00000
3098	1298	485238	0.57646	1.89412	3.00000
3099	4611	6200356	0.58338	1.62073	3.00000
3100	1998	927687	0.46501	1.83587	3.00000
3101	5471	7833076	0.52349	1.54998	3.00000
3102	2354	1334993	0.48204	1.80658	3.00000
3103	3392	2299636	0.39986	1.72102	3.00000
3104	4374	6083764	0.63613	1.64023	3.00000
